f_wh,f_wmt,f_posh,f_posmt,length,num_prep, class
-55.944768,-71.773855,-31.397192,-32.391893,23,5,0
-87.441164,-42.949092,-11.639059,-11.609317,39,1,0
-18.049388,-19.023302,-10.646658,-9.183490,16,2,0
-99.836736,-56.379030,-20.766668,-20.751889,49,3,0
-29.163703,-16.166799,-25.844310,-24.885302,9,4,0
-37.559301,-22.166601,-24.262380,-24.493670,15,5,0
-138.628269,-65.184892,-16.634928,-17.113355,45,1,0
-59.995828,-32.473707,-12.473971,-12.493775,29,3,0
-93.829795,-56.086445,-45.908056,-44.874676,48,4,0
-19.867009,-16.347489,-21.899810,-20.111017,11,4,0
-28.865850,-13.789241,-17.202684,-17.410053,11,4,0
-23.368981,-11.074236,-13.022636,-12.628049,7,1,0
-26.019210,-12.626597,-6.617974,-7.348920,8,2,0
-8.646444,-9.206109,-31.156417,-30.654425,5,6,0
-47.861782,-37.640613,-35.865244,-37.436061,33,4,0
-13.432099,-6.871561,-11.467948,-11.290066,4,3,0
-100.834023,-127.014501,-63.125470,-58.804000,49,7,0
-49.486954,-28.289531,-6.107194,-6.096965,20,1,0
-32.602820,-12.246385,-12.373270,-12.147816,12,3,0
-107.163798,-57.504335,-40.154033,-39.527597,48,11,0
-22.880601,-11.703861,-41.498881,-40.865645,7,7,0
-8.011443,-7.318267,-13.359929,-12.703344,5,1,0
-47.699017,-12.323123,-44.921572,-44.064428,9,8,0
-26.785452,-34.226974,-13.321712,-13.774215,9,2,0
-25.610709,-19.757549,-32.866725,-32.250586,17,5,0
-33.367521,-12.697337,-22.738106,-21.806509,9,4,0
-133.990782,-64.020938,-19.504545,-18.833887,51,3,0
-37.500300,-25.053434,-34.567357,-34.526575,21,7,0
-18.607439,-13.046201,-12.878508,-13.019058,12,2,0
-26.169907,-15.462320,-36.885965,-35.959519,9,4,0
-39.251908,-20.747775,-12.739071,-11.699989,13,1,0
-24.594707,-30.296807,-42.136133,-41.055728,13,8,0
-32.953099,-19.733506,-25.815145,-27.938758,15,8,0
-108.792998,-50.888714,-22.484290,-22.208287,40,3,0
-42.732047,-64.486599,-11.287055,-11.549000,28,3,0
-69.961710,-48.838405,-42.491624,-40.040113,42,8,0
-56.262060,-31.065060,-20.941239,-20.840209,28,4,0
-51.713034,-43.270535,-22.632935,-20.911329,20,4,0
-18.158833,-7.436531,-24.423950,-23.775106,3,5,0
-39.791244,-42.837886,-19.290725,-18.620860,29,2,0
-46.021482,-19.069177,-20.749027,-19.284207,14,1,0
-33.650616,-15.355327,-35.700117,-34.730257,11,7,0
-60.025663,-33.377846,-26.413733,-25.912633,33,3,0
-62.842471,-34.338828,-11.315057,-11.530149,26,4,0
-67.458029,-32.891139,-14.624083,-15.137569,23,3,0
-69.617636,-76.191988,-31.302105,-28.392085,26,5,0
-25.220062,-16.888723,-7.273397,-7.588179,10,1,0
-51.879711,-49.489312,-10.456610,-10.098326,27,1,0
-7.451749,-9.972200,-18.301005,-17.172120,4,2,0
-57.483442,-27.776614,-33.958065,-32.984574,20,6,0
-35.578858,-15.950272,-16.894996,-16.274911,11,3,0
-57.038019,-102.920749,-23.353132,-23.698860,36,2,0
-37.398186,-13.303406,-17.759516,-17.170937,9,1,0
-122.648899,-58.151302,-20.588548,-21.964408,43,5,0
-6.725305,-9.068953,-6.429024,-6.589291,3,0,0
-54.848395,-45.972047,-10.777651,-10.579069,33,0,0
-33.267348,-56.693853,-37.504114,-36.190952,17,5,0
-38.819982,-31.552684,-17.576814,-17.829662,11,2,0
-44.203763,-19.457796,-8.383780,-8.744089,16,0,0
-108.339872,-51.929710,-9.078171,-9.531765,40,2,0
-99.418719,-53.095775,-42.038574,-40.594034,47,4,0
-17.837850,-10.572040,-49.551939,-53.778877,9,8,0
-59.855226,-107.574803,-20.971379,-20.782405,39,3,0
-26.591587,-16.646908,-9.714092,-9.088088,14,0,0
-20.535625,-10.364796,-39.762156,-41.200506,5,7,0
-14.674131,-13.429485,-13.239360,-12.955290,7,1,0
-42.586723,-31.623799,-11.499950,-11.371387,17,2,0
-21.913146,-41.078522,-17.013460,-17.056111,14,3,0
-12.399138,-12.076640,-11.912413,-11.229977,10,4,0
-130.854258,-50.961260,-47.478134,-46.689617,41,5,0
-52.485616,-42.795971,-9.388010,-8.281020,35,2,0
-32.643878,-13.648891,-11.886488,-8.975830,10,1,0
-24.741580,-18.881763,-5.038544,-5.365105,15,0,0
-60.214508,-19.223817,-56.458881,-55.699649,16,10,0
-20.773861,-9.785393,-18.251465,-18.828292,8,5,0
-67.114349,-31.504433,-14.119601,-13.429771,24,0,0
-137.241949,-52.668020,-14.065848,-14.164558,38,2,0
-49.342958,-25.104112,-15.977839,-17.162326,18,4,0
-22.244779,-17.898262,-36.344799,-34.216332,15,5,0
-52.653990,-40.412463,-8.218969,-8.147774,33,2,0
-15.600829,-14.301174,-34.369519,-34.649370,6,9,0
-17.381909,-18.349684,-59.207140,-59.059161,6,5,0
-69.117214,-37.830911,-29.650091,-27.987039,36,1,0
-20.329373,-17.783935,-10.614124,-10.264311,13,1,0
-21.003614,-7.567027,-6.888881,-6.840531,5,1,0
-37.865720,-42.878399,-9.178761,-8.632172,17,2,0
-41.121474,-18.731121,-31.298254,-30.788029,17,5,0
-31.763962,-16.321340,-21.287774,-20.395947,12,4,0
-52.276694,-75.967413,-27.750388,-27.961968,26,3,0
-14.771046,-12.969615,-19.293031,-19.005638,12,2,0
-25.184951,-10.881348,-41.780077,-40.743868,12,9,0
-43.285814,-25.808636,-33.206783,-30.743932,23,7,0
-51.836252,-21.085332,-6.736887,-6.455517,14,1,0
-117.137989,-53.635930,-36.709506,-37.080133,38,8,0
-5.267851,-6.183944,-13.631186,-13.925860,3,1,0
-23.965905,-16.170501,-25.043465,-25.566515,11,4,0
-15.560354,-10.925742,-34.057710,-33.138850,6,6,0
-100.939958,-68.906295,-6.669157,-6.339499,57,2,0
-131.359586,-53.555234,-17.404474,-16.002683,51,0,0
-25.137538,-10.499513,-36.329343,-34.668611,7,8,0
-70.509650,-112.048044,-15.265628,-14.902634,41,1,0
-42.433267,-25.994326,-49.374812,-47.002967,25,10,0
-53.399865,-30.653201,-20.865268,-21.431843,24,3,0
-91.708761,-52.787642,-32.494642,-32.938308,45,4,0
-49.245776,-20.109865,-13.307476,-13.986284,15,1,0
-75.238012,-31.235364,-41.574097,-40.886254,23,9,0
-18.082412,-10.224331,-11.901863,-12.423194,5,1,0
-9.103326,-7.334731,-12.932447,-13.248583,3,3,0
-85.020455,-38.892096,-30.260205,-31.216519,30,4,0
-35.628780,-22.034502,-13.502551,-13.051221,16,1,0
-22.527398,-9.850714,-9.088761,-9.115944,7,3,0
-50.494031,-43.554061,-21.833804,-20.685680,32,2,0
-47.122034,-28.105254,-22.061492,-21.719494,23,5,0
-33.099617,-29.951781,-30.018079,-28.603796,22,6,0
-24.094390,-13.436495,-15.349735,-15.805356,14,1,0
-60.726185,-38.467934,-7.363751,-6.446372,28,1,0
-60.731208,-58.363831,-13.324346,-12.644606,18,3,0
-100.340015,-110.822753,-9.078816,-10.003821,37,1,0
-21.956977,-19.172749,-15.964683,-16.293548,16,3,0
-24.654822,-16.211199,-23.400759,-22.793431,14,4,0
-35.306016,-28.952174,-4.793637,-4.801760,23,1,0
-14.636424,-12.465786,-6.383965,-6.920875,8,1,0
-36.536119,-35.422453,-12.531795,-12.810793,28,2,0
-48.509434,-63.025695,-9.693798,-9.842938,19,1,0
-56.767408,-22.093577,-27.500320,-24.024989,14,1,0
-60.049156,-43.829984,-17.654756,-19.114694,31,2,0
-30.385003,-15.328384,-15.858649,-16.155420,10,4,0
-28.454986,-27.219421,-26.243610,-24.394311,25,3,0
-43.063636,-21.808948,-40.555206,-40.451716,22,8,0
-19.929312,-12.457604,-23.372031,-23.138491,9,4,0
-21.915564,-11.135637,-20.081528,-19.829136,9,0,0
-58.993438,-29.250334,-25.166758,-26.265047,21,6,0
-30.033132,-65.703281,-26.593680,-25.191056,24,8,0
-68.544922,-33.696726,-50.313562,-48.812687,24,5,0
-12.238255,-12.664268,-30.277509,-28.411640,9,6,0
-80.675467,-41.801936,-46.728295,-47.515524,30,7,0
-50.817776,-23.346810,-33.656781,-33.543301,20,5,0
-53.856684,-32.077068,-16.076592,-15.894054,23,2,0
-37.432411,-48.555836,-30.482747,-29.756840,19,7,0
-27.625417,-12.026344,-37.692807,-36.707561,11,7,0
-67.564754,-28.101573,-31.833509,-28.909087,22,6,0
-64.916100,-22.755527,-4.987618,-4.475860,20,1,0
-52.385238,-25.838533,-57.206317,-55.795290,21,10,0
-63.395797,-37.922979,-28.679868,-28.533756,28,5,0
-29.673358,-50.239776,-7.675627,-7.501294,19,1,0
-15.329536,-7.235365,-9.294341,-9.813025,4,2,0
-68.047452,-35.225138,-34.903433,-33.885703,27,7,0
-87.740508,-55.597376,-22.429532,-20.336404,44,3,0
-14.100909,-13.303306,-21.848752,-23.210545,9,2,0
-73.807387,-38.918558,-10.836059,-10.755816,31,2,0
-15.001531,-11.925629,-53.816417,-48.547112,9,3,0
-31.771812,-22.447711,-9.809115,-9.381979,18,2,0
-25.788016,-34.757911,-9.864924,-10.285752,14,3,0
-115.161283,-86.856667,-34.175372,-33.381755,74,7,0
-76.930305,-27.447136,-16.775345,-15.861831,20,2,0
-64.737478,-108.609440,-6.447407,-6.658614,43,0,0
-63.152527,-52.866213,-18.956157,-18.747744,57,2,0
-64.496774,-44.704459,-19.527099,-19.930770,38,2,0
-21.452833,-14.236327,-24.959754,-24.706577,10,3,0
-38.630878,-26.046954,-11.300404,-11.151105,23,3,0
-25.659290,-9.257367,-11.460528,-10.588300,6,2,0
-57.166095,-31.894300,-16.264374,-17.165475,22,2,0
-60.805200,-25.830016,-7.764803,-6.994072,26,0,0
-41.528366,-19.254924,-19.315644,-17.816019,14,3,0
-45.408709,-18.134728,-22.187121,-22.117042,13,5,0
-44.567325,-40.242495,-25.858398,-25.186969,22,5,0
-102.997105,-133.374303,-54.391600,-55.903794,59,10,0
-45.009360,-67.732368,-9.742010,-9.868028,25,2,0
-22.402163,-12.321212,-6.278287,-6.171056,6,1,0
-73.625703,-22.360466,-15.057296,-14.368909,17,3,0
-86.941878,-62.410722,-13.336902,-13.729989,48,2,0
-6.876347,-8.931101,-15.943417,-15.061425,4,3,0
-31.742712,-54.312121,-33.223243,-32.872944,22,6,0
-36.510819,-16.684901,-19.804537,-20.622839,12,3,0
-63.584927,-25.388448,-8.021517,-8.369097,19,1,0
-20.445241,-8.190135,-21.981684,-21.558925,7,1,0
-25.723532,-18.666748,-27.032135,-26.199586,14,3,0
-34.493409,-12.081089,-47.959757,-42.669842,8,5,0
-40.626257,-25.811421,-21.300938,-20.730044,21,4,0
-20.692637,-10.919237,-10.903030,-11.294273,10,3,0
-38.441092,-16.623517,-11.667397,-11.266152,15,2,0
-21.273371,-16.388124,-19.404434,-19.343663,13,2,0
-22.754284,-20.988659,-24.248854,-23.634829,17,4,0
-62.836501,-31.721257,-2.743875,-2.293015,26,0,0
-41.964066,-28.007659,-23.260783,-22.530584,20,3,0
-18.235947,-19.108641,-16.077847,-15.437084,6,3,0
-15.930225,-6.746519,-11.100130,-10.146298,4,1,0
-46.667390,-29.687939,-11.829738,-12.246566,32,1,0
-24.548662,-23.065503,-5.408400,-5.727163,16,2,0
-38.799576,-27.553798,-14.899530,-15.213067,17,1,0
-28.320542,-14.260807,-14.643233,-14.772425,10,1,0
-46.482870,-36.432636,-33.880452,-31.133518,25,6,0
-63.344086,-42.714096,-58.294621,-57.965165,32,7,0
-32.473899,-19.705721,-18.414608,-16.540974,14,0,0
-30.760715,-36.722685,-22.839929,-23.423075,17,1,0
-68.964829,-55.649470,-14.277428,-13.914949,47,1,0
-148.466814,-63.746893,-21.881472,-20.693006,55,3,0
-31.630758,-19.551354,-9.114547,-7.834136,14,0,0
-20.935451,-8.048473,-50.333438,-50.513946,8,7,0
-9.962358,-9.204890,-31.004738,-29.865272,4,3,0
-40.997744,-49.152416,-33.217912,-30.948005,21,4,0
-31.680637,-20.543774,-22.826307,-21.793965,16,2,0
-26.468366,-18.575439,-17.005292,-16.764693,22,3,0
-30.025765,-60.034672,-30.126450,-29.056741,15,5,0
-42.924002,-25.131852,-23.549726,-23.042382,24,4,0
-31.733146,-23.334562,-12.551836,-11.887440,18,3,0
-14.230355,-16.525708,-12.265092,-11.606085,6,1,0
-19.720822,-15.951944,-207.373991,-213.621954,12,19,0
-52.753173,-31.583725,-11.125319,-11.142476,24,2,0
-29.932099,-28.077313,-38.068804,-40.574840,7,2,0
-75.391260,-96.199224,-28.928290,-28.281559,37,3,0
-67.434630,-39.175572,-53.831356,-52.422684,32,8,0
-67.260470,-44.099053,-23.331927,-24.731993,39,3,0
-140.180875,-81.606227,-18.930922,-19.323911,74,2,0
-43.406351,-31.027096,-4.762304,-4.959172,26,0,0
-38.977380,-25.130809,-18.963178,-19.235091,20,6,0
-64.566671,-65.144661,-19.944078,-19.827474,22,3,0
-79.316502,-47.269769,-9.370310,-9.342130,41,1,0
-68.588133,-51.981563,-24.419907,-23.194751,42,5,0
-45.693044,-35.454727,-9.589508,-9.960165,33,1,0
-36.481123,-28.312508,-30.329887,-30.306510,25,8,0
-41.191156,-19.348709,-58.724775,-58.588437,18,10,0
-6.615752,-5.859831,-24.259279,-24.046398,6,2,0
-44.850861,-22.980904,-30.921172,-30.377220,13,4,0
-56.351917,-21.516559,-7.288231,-8.308722,18,0,0
-50.346449,-65.211270,-48.310519,-47.912062,26,10,0
-44.133952,-66.159573,-21.536418,-21.195868,18,0,0
-6.983796,-6.005436,-12.589678,-12.362308,5,2,0
-26.391320,-18.268043,-12.443350,-12.636225,11,2,0
-28.667747,-16.582186,-25.785812,-25.764241,13,4,0
-72.736330,-45.057892,-18.118026,-17.131490,37,0,0
-44.262212,-34.612761,-30.484501,-29.256435,28,1,0
-32.552841,-27.642142,-88.084299,-80.240008,24,9,0
-68.037048,-32.234382,-10.737155,-10.005859,26,1,0
-27.767813,-11.092063,-9.135210,-9.362270,7,2,0
-33.988344,-23.525337,-8.282979,-8.691647,16,2,0
-44.739828,-22.388533,-24.662712,-25.181291,17,5,0
-10.310577,-7.610857,-23.682163,-23.862248,5,5,0
-77.172616,-33.148780,-37.770535,-37.064436,29,3,0
-35.495667,-13.743447,-33.116961,-33.502157,9,7,0
-69.656619,-29.402709,-34.784653,-32.165159,26,2,0
-44.124053,-23.650274,-8.147903,-8.589446,19,1,0
-23.878011,-19.520773,-13.198727,-12.001335,12,2,0
-40.531581,-18.694658,-12.994177,-13.442649,13,4,0
-65.808662,-24.953162,-31.901209,-30.020118,19,5,0
-71.806765,-113.865214,-31.191018,-28.646433,41,2,0
-25.461247,-9.067992,-26.892196,-28.525070,6,1,0
-52.237475,-35.996180,-6.393166,-5.999570,32,1,0
-40.881484,-29.569031,-26.333660,-25.846241,22,4,0
-182.376618,-250.893918,-9.039918,-9.294134,86,0,0
-31.222059,-25.606178,-30.909080,-25.294935,9,4,0
-34.672670,-16.905773,-36.143364,-35.433858,14,5,0
-26.936299,-15.215906,-75.728295,-74.958213,9,7,0
-8.038506,-7.297403,-47.113747,-46.918124,5,9,0
-29.766908,-26.409443,-7.629909,-7.581670,24,1,0
-67.180259,-74.558251,-23.996567,-23.111571,23,4,0
-48.245034,-68.160967,-66.443394,-66.570135,22,4,0
-27.616194,-19.229789,-13.799452,-13.452939,15,1,0
-104.829894,-55.484899,-8.976174,-8.554168,37,0,0
-24.373363,-18.052354,-37.946459,-38.251505,15,5,0
-32.705556,-31.214187,-24.952231,-24.274126,10,5,0
-39.145751,-34.516354,-19.522333,-20.063874,17,1,0
-28.067886,-15.191487,-26.538165,-26.334166,11,7,0
-33.745863,-51.435709,-10.167814,-9.978914,17,3,0
-50.917930,-83.368423,-5.634999,-5.114692,29,0,0
-126.024510,-44.869493,-14.761782,-15.558076,33,4,0
-9.595876,-12.489257,-51.857714,-53.702708,10,8,0
-21.965720,-17.173300,-54.206880,-54.626046,13,10,0
-66.160669,-40.879165,-37.121758,-36.509388,34,9,0
-90.373092,-41.766744,-14.675099,-13.112195,28,1,0
-98.459563,-47.023309,-8.152108,-8.167394,32,1,0
-24.959015,-25.123555,-18.447048,-18.598087,18,3,0
-57.398175,-23.717825,-28.165746,-28.216178,20,6,0
-61.455029,-102.088867,-36.623567,-37.374557,39,9,0
-21.569469,-18.261367,-22.795732,-22.323154,16,7,0
-47.279907,-38.242109,-44.743301,-40.041041,17,3,0
-43.449296,-26.928384,-15.145051,-15.980728,21,3,0
-33.752134,-19.262842,-13.519463,-12.922105,15,3,0
-50.411761,-17.793506,-25.633496,-26.295804,13,1,0
-18.425688,-12.193213,-44.648925,-44.093142,8,9,0
-24.806503,-12.090767,-30.766799,-30.939001,11,7,0
-19.384342,-9.227559,-17.444676,-17.492328,4,3,0
-81.768253,-24.539104,-4.067719,-3.765686,22,1,0
-34.922817,-17.684258,-10.912978,-9.637896,15,1,0
-70.916284,-63.289567,-36.025971,-37.021357,28,7,0
-75.949257,-30.912616,-24.918931,-23.831705,26,3,0
-48.162861,-21.115929,-40.113217,-39.155050,19,2,0
-21.785960,-13.008666,-5.402936,-5.397193,8,0,0
-21.036052,-13.898467,-17.711121,-17.328044,11,3,0
-25.757189,-22.284603,-20.944562,-22.370904,14,7,0
-43.871411,-28.885776,-22.992610,-21.867211,24,2,0
-22.194940,-12.482593,-21.833137,-22.045736,10,1,0
-37.697335,-36.962469,-14.365896,-13.374812,28,1,0
-87.145486,-38.514475,-6.781296,-6.267548,33,0,0
-86.626760,-67.142959,-12.590410,-11.992453,31,2,0
-32.687852,-20.403241,-39.845159,-39.675894,18,6,0
-84.220055,-35.305562,-6.186055,-5.910649,33,1,0
-23.493641,-18.259612,-10.718001,-10.418495,13,3,0
-69.268568,-34.710763,-20.042532,-20.872762,25,2,0
-63.744119,-32.385641,-18.275268,-17.563768,22,1,0
-69.196769,-64.827495,-8.789591,-8.383981,29,2,0
-62.329181,-77.442646,-17.122956,-17.446270,29,4,0
-59.529926,-35.593277,-26.669854,-27.553982,30,4,0
-120.622421,-53.862922,-4.080018,-3.794010,42,0,0
-97.699135,-39.295745,-5.180034,-4.920045,35,0,0
-45.873261,-21.568896,-18.129163,-18.319466,19,2,0
-69.946742,-38.391039,-20.129892,-18.673578,28,4,0
-58.478916,-50.717821,-22.696753,-24.555566,14,4,0
-33.057461,-7.530165,-19.406022,-19.908686,8,1,0
-20.646138,-9.034014,-14.851548,-14.857101,7,2,0
-77.370343,-90.415260,-21.395843,-21.545560,38,5,0
-67.588792,-33.936585,-35.811546,-36.199243,25,2,0
-19.926317,-16.027631,-22.335731,-23.172704,12,2,0
-131.759137,-58.752435,-22.960394,-22.111801,47,1,0
-50.977232,-36.721766,-41.482316,-39.984729,32,9,0
-33.337484,-18.296422,-38.662334,-38.666342,18,4,0
-41.094249,-36.914548,-29.887154,-30.818293,26,5,0
-35.144317,-30.845029,-33.715840,-33.057459,16,5,0
-86.432860,-121.020338,-11.439714,-10.920017,50,1,0
-14.077974,-14.990685,-44.182343,-44.523798,12,8,0
-50.717655,-46.360867,-28.395521,-27.248888,40,3,0
-47.232788,-36.104933,-11.715855,-11.439596,24,4,0
-40.956802,-22.206044,-44.272437,-43.591158,17,10,0
-91.625895,-40.774722,-24.472194,-24.353197,31,4,0
-52.670386,-24.259120,-9.595824,-9.380598,21,0,0
-11.927144,-9.802211,-94.161835,-88.200269,7,11,0
-63.290825,-74.232853,-29.172207,-27.883038,31,2,0
-64.288989,-35.502543,-37.930658,-36.607129,29,5,0
-25.008642,-11.353610,-10.046239,-9.735013,8,3,0
-46.016456,-24.094350,-31.595286,-33.628317,15,3,0
-121.609207,-59.224539,-25.033612,-25.225318,49,7,0
-54.048195,-33.585753,-39.066246,-38.343247,29,6,0
-32.442869,-13.630468,-30.539746,-29.035358,11,5,0
-110.933275,-49.485249,-19.299645,-19.670785,40,3,0
-56.822553,-42.892675,-7.335193,-7.451642,33,0,0
-50.292847,-26.760094,-19.208491,-20.844468,25,0,0
-64.771915,-36.169392,-18.386966,-18.588402,29,2,0
-53.873601,-31.239354,-74.986131,-69.798382,27,12,0
-36.263665,-44.516299,-48.692394,-47.162714,18,11,0
-26.719618,-10.293350,-18.766458,-17.057354,10,3,0
-18.774222,-25.089879,-50.227307,-49.456549,5,11,0
-64.163435,-100.145040,-12.376293,-12.576584,30,0,0
-35.580724,-27.195464,-22.657841,-22.930429,21,1,0
-13.998252,-10.306396,-15.391003,-15.007487,6,4,0
-23.798477,-13.164625,-31.027865,-28.688247,11,4,0
-97.754420,-76.827521,-13.879719,-13.621656,64,3,0
-32.213980,-32.474442,-10.455665,-10.619707,10,4,0
-25.879379,-12.282357,-42.693538,-40.374954,7,10,0
-93.152569,-64.071897,-9.943816,-10.887744,52,1,0
-31.174136,-17.992387,-26.635956,-22.785116,12,4,0
-52.142428,-42.695570,-13.936379,-12.655677,33,2,0
-53.417586,-37.248792,-9.580677,-9.886047,31,4,0
-55.227098,-30.785697,-11.799556,-10.753139,24,0,0
-27.151417,-14.207386,-7.423224,-7.252059,13,1,0
-82.654960,-72.725989,-11.750377,-11.904522,26,2,0
-61.957755,-27.073551,-35.488379,-34.288826,16,3,0
-10.542812,-9.705567,-22.335722,-22.536631,7,5,0
-18.816468,-13.578604,-29.013686,-30.070510,12,6,0
-73.390804,-108.506207,-17.360444,-17.200220,45,2,0
-71.734472,-78.426480,-21.211536,-22.080126,34,3,0
-32.564882,-15.704469,-22.358467,-22.472628,11,4,0
-37.577579,-22.716569,-33.084893,-32.784733,20,5,0
-99.193448,-159.267617,-17.875389,-17.711078,47,5,0
-25.436705,-18.089824,-52.976944,-49.736856,12,8,0
-95.230442,-51.322203,-23.651430,-22.141851,40,2,0
-49.028214,-19.379531,-37.206371,-35.079860,15,5,0
-52.850502,-31.199861,-15.963495,-15.151892,29,2,0
-45.993678,-29.204757,-38.365610,-37.209501,19,3,0
-35.148589,-20.445558,-76.769946,-67.973315,20,7,0
-72.015868,-30.081002,-70.259640,-67.495172,23,13,0
-37.709405,-20.508949,-16.452105,-16.182348,18,1,0
-87.733295,-52.646216,-17.005006,-16.212295,49,2,0
-120.051964,-125.566248,-15.316802,-15.441443,42,2,0
-15.150976,-14.309762,-50.797941,-49.952508,6,5,0
-45.516930,-39.991028,-29.295760,-29.225801,30,5,0
-135.813671,-56.607712,-18.080507,-17.454030,38,3,0
-39.547906,-54.436295,-29.679259,-29.204555,23,5,0
-23.092996,-14.376468,-16.758075,-15.591337,7,1,0
-38.514331,-19.442303,-16.894883,-16.965713,12,2,0
-14.894761,-7.625979,-36.725782,-35.421817,7,6,0
-68.990536,-40.520709,-14.420596,-14.512111,35,1,0
-42.768276,-16.059472,-13.905379,-13.575761,13,4,0
-14.009615,-21.843676,-7.709853,-7.384811,9,3,0
-73.903993,-29.915244,-19.154401,-18.201145,24,5,0
-23.416193,-45.851129,-7.610831,-8.483028,12,0,0
-39.457399,-31.412095,-4.762455,-4.287025,26,0,0
-38.229851,-20.267894,-16.079547,-15.782686,16,0,0
-22.972564,-13.261868,-28.112363,-27.811774,6,6,0
-48.374734,-56.882915,-19.766223,-17.751522,17,2,0
-32.138784,-16.350785,-19.042383,-18.931192,12,3,0
-75.527471,-45.303737,-4.797243,-4.962706,33,2,0
-55.497153,-49.932631,-27.962375,-26.273506,22,3,0
-62.698325,-50.437267,-24.708549,-25.013354,25,6,0
-40.194684,-26.545617,-20.935506,-21.104056,23,3,0
-11.444984,-16.517551,-14.490275,-12.546239,6,0,0
-69.864506,-79.645453,-10.782938,-10.186729,27,1,0
-78.666395,-75.483939,-27.498037,-26.434371,29,9,0
-92.743935,-62.894190,-40.701410,-39.841910,58,5,0
-64.055205,-28.543509,-4.906220,-4.627738,19,2,0
-24.037398,-15.254061,-6.914163,-6.087248,12,0,0
-24.212632,-14.096001,-6.286247,-6.182600,10,1,0
-43.892872,-74.054932,-7.838027,-8.448726,30,0,0
-27.406519,-24.666821,-20.410911,-20.038711,11,3,0
-88.111644,-43.531489,-15.730907,-16.386772,38,2,0
-74.591595,-59.029053,-8.203656,-7.781423,52,2,0
-29.871442,-9.474050,-18.367742,-15.728830,7,2,0
-72.703263,-81.510012,-57.665166,-56.383369,35,11,0
-20.596969,-9.486629,-22.723881,-22.843510,7,0,0
-168.973490,-76.159262,-5.174008,-4.792078,63,0,0
-26.193684,-44.239506,-19.210941,-18.323172,11,1,0
-27.191575,-32.407811,-4.978410,-4.681157,12,0,0
-12.297047,-22.979126,-12.902458,-12.917797,8,1,0
-6.867982,-5.674379,-35.830511,-35.840155,4,10,0
-27.908547,-13.952261,-16.572789,-16.797642,11,2,0
-38.745691,-15.720382,-15.492367,-15.077944,12,1,0
-34.681753,-18.118420,-17.423149,-17.473559,14,4,0
-25.203585,-22.079705,-6.471827,-6.469628,17,0,0
-99.026115,-102.084617,-9.676903,-10.123235,37,1,0
-8.734240,-10.058701,-31.218719,-30.101239,4,5,0
-107.143765,-95.043741,-17.494462,-16.890115,31,4,0
-31.063149,-18.610813,-15.400047,-17.077320,14,2,0
-48.926023,-47.102948,-38.574942,-37.471915,26,10,0
-23.453699,-14.271749,-9.337925,-9.476482,11,1,0
-5.549603,-7.112846,-21.722862,-21.448942,4,3,0
-71.145642,-54.342268,-12.239698,-11.717870,35,2,0
-9.625802,-3.145298,-21.266034,-20.622618,4,2,0
