f_wh, f_wmt, f_posh, f_posmt, class
 -41.492437, -86.380393, -29.123821, -30.095591,0
 -113.306257, -70.501623, -15.923403, -22.236093,0
 -10.247978, -13.959702, -31.333297, -33.017452,0
 -21.890651, -32.797490, -23.559546, -26.065459,0
 -37.000876, -53.812365, -42.202384, -44.171002,0
 -49.370984, -56.889668, -6.261098, -7.745222,0
 -24.519210, -27.380568, -24.282845, -25.902638,0
 -46.302960, -28.540179, -31.994369, -32.799049,0
 -36.144821, -83.760562, -9.787145, -12.157217,0
 -7.583910, -13.929972, -10.986890, -9.701776,0
 -35.998909, -46.225441, -17.460837, -15.193614,0
 -30.282647, -30.069387, -42.729981, -44.252242,0
 -12.597173, -11.651531, -14.641055, -14.933575,0
 -72.057680, -37.970788, -13.610135, -12.794039,0
 -42.600916, -74.471242, -11.984447, -12.428953,0
 -63.227306, -72.416665, -30.112070, -31.355674,0
 -19.467963, -53.857043, -44.470285, -46.844292,0
 -32.758787, -38.065248, -25.721001, -30.880805,0
 -32.042135, -37.075101, -11.587113, -11.199306,0
 -107.699762, -85.867925, -15.081336, -13.915977,0
 -56.992091, -79.978993, -10.794094, -10.647270,0
 -41.188444, -72.295565, -43.551508, -45.585915,0
 -80.185759, -47.384801, -26.073571, -27.219191,0
 -15.536560, -36.810307, -13.949680, -15.306560,0
 -30.337418, -46.984876, -36.746969, -36.242661,0
 -27.043121, -54.992712, -48.352435, -51.139669,0
 -34.169938, -28.352250, -5.316697, -4.885795,0
 -19.624171, -33.088021, -10.235183, -10.214181,0
 -132.135914, -115.506800, -33.441355, -38.684287,0
 -31.079504, -23.991760, -9.393143, -10.210334,0
 -23.314832, -30.945273, -18.337812, -19.074393,0
 -7.737967, -13.627356, -6.811572, -7.299757,0
 -32.129047, -39.626521, -11.038350, -13.164185,0
 -33.531533, -67.683943, -24.969546, -24.921756,0
 -31.242247, -52.063497, -7.507336, -7.998949,0
 -77.607087, -115.500153, -30.409538, -33.758807,0
 -40.451259, -40.022889, -5.279986, -9.522571,0
 -32.854391, -44.786964, -26.577631, -27.075443,0
 -9.908517, -11.346419, -6.267755, -6.649518,0
 -13.783902, -19.383669, -29.430979, -28.680940,0
 -52.813488, -49.302081, -27.398221, -28.059715,0
 -16.139751, -17.363511, -31.186974, -31.945295,0
 -40.538638, -74.069037, -12.089527, -13.677684,0
 -16.258863, -55.736969, -42.163733, -42.557454,0
 -42.913694, -46.954076, -32.937293, -34.274764,0
 -80.678537, -46.976770, -22.985727, -25.872579,0
 -98.292117, -84.026872, -33.945053, -36.108371,0
 -57.239781, -106.123003, -10.665316, -10.790724,0
 -24.957897, -35.341547, -4.806942, -5.128236,0
 -33.106100, -68.433449, -8.700047, -8.028436,0
 -9.859212, -10.384153, -9.552145, -9.971612,0
 -36.202864, -25.701914, -39.098485, -40.799851,0
 -11.178424, -23.706534, -12.094005, -12.961026,0
 -39.204658, -55.980109, -24.798219, -25.151478,0
 -22.121536, -11.374666, -27.009790, -27.368787,0
 -9.450295, -7.796216, -22.389666, -23.630169,0
 -43.014759, -82.438364, -11.434817, -11.848611,0
 -43.225757, -73.085169, -31.696099, -30.911673,0
 -39.920854, -58.398632, -28.950813, -30.791850,0
 -33.961361, -74.583451, -11.019556, -10.642186,0
 -15.517499, -17.131007, -21.143157, -22.212853,0
 -42.566623, -42.981884, -13.287127, -14.468627,0
 -40.583290, -105.939161, -26.970348, -27.068707,0
 -19.885355, -48.233026, -17.646760, -19.639817,0
 -25.363580, -67.257936, -53.364040, -53.302083,0
 -57.463124, -93.958628, -15.104268, -15.884339,0
 -14.558356, -21.760153, -12.313423, -13.181341,0
 -59.545923, -108.013579, -29.376397, -31.439574,0
 -12.949200, -29.581184, -33.666795, -32.952312,0
 -30.669954, -65.020178, -41.137102, -41.053555,0
 -42.939443, -74.621520, -31.211586, -31.862264,0
 -22.897672, -45.554139, -23.920760, -23.535536,0
 -25.662095, -41.609820, -36.548049, -37.034367,0
 -19.079750, -35.655157, -5.040580, -5.142779,0
 -41.857426, -28.384378, -49.709238, -50.523762,0
 -36.349601, -60.144247, -11.390887, -10.964332,0
 -15.071915, -22.779623, -29.548912, -30.784587,0
 -33.398748, -45.048746, -22.264169, -23.249401,0
 -41.340703, -56.581579, -27.002870, -26.977191,0
 -8.451031, -15.698225, -12.668316, -13.547615,0
 -26.356654, -40.190064, -6.730827, -6.462798,0
 -14.563760, -24.909245, -25.927455, -30.043600,0
 -32.274978, -59.088088, -7.378736, -7.567377,0
 -44.043401, -75.161540, -11.619848, -12.872895,0
 -103.480179, -74.219986, -40.635892, -46.764249,0
 -22.720796, -28.020957, -41.107512, -39.038606,0
 -42.772447, -98.381274, -39.174945, -40.128118,0
 -23.559350, -31.262596, -32.612110, -32.171445,0
 -78.433122, -83.771554, -27.820555, -27.404325,0
 -44.887022, -61.021885, -14.208290, -16.385899,0
 -10.793022, -8.512713, -18.164919, -18.222364,0
 -32.282026, -57.004824, -10.427991, -10.920616,0
 -17.927905, -16.340082, -13.114787, -13.554657,0
 -35.895387, -35.351805, -47.674842, -47.628681,0
 -30.256642, -38.362951, -12.592966, -12.667514,0
 -51.891999, -126.370167, -38.735274, -39.874721,0
 -44.803031, -79.923113, -33.867351, -33.687978,0
 -33.061180, -28.512506, -38.169772, -38.553562,0
 -25.851589, -39.406962, -33.665564, -36.192997,0
 -11.923782, -27.816413, -15.889967, -16.054241,0
 -28.160476, -56.090920, -12.854163, -13.831290,0
 -26.251490, -51.847379, -26.135528, -28.083032,0
 -19.104937, -22.973493, -7.524174, -8.894733,0
 -60.595300, -61.360279, -15.837257, -15.913155,0
 -61.324845, -45.187307, -17.153411, -17.405772,0
 -13.348255, -34.601636, -10.394098, -13.262837,0
 -43.159068, -62.097178, -13.639768, -13.728767,0
 -77.306964, -44.624032, -17.343048, -18.402680,0
 -32.430997, -52.457763, -11.610012, -15.909775,0
 -51.117059, -108.739049, -18.875157, -17.926713,0
 -15.814358, -21.714476, -15.949497, -16.810809,0
 -15.378840, -17.316054, -65.060397, -64.492645,0
 -27.511800, -24.059929, -19.379330, -18.812464,0
 -14.639589, -7.955886, -33.704372, -33.670641,0
 -18.214411, -35.317777, -20.442309, -20.648774,0
 -22.270783, -54.621096, -27.205184, -27.294167,0
 -69.880775, -54.951853, -24.304748, -26.315205,0
 -10.554317, -15.660463, -59.992957, -61.315591,0
 -50.648280, -87.496168, -20.704246, -22.177794,0
 -43.387113, -64.665640, -18.989778, -20.240774,0
 -42.688464, -23.453710, -38.443263, -39.388785,0
 -10.517431, -18.180453, -12.147010, -12.577990,0
 -29.400478, -37.827935, -27.178111, -27.769388,0
 -9.533081, -16.623418, -23.795301, -23.154532,0
 -68.906233, -42.848066, -6.005387, -8.044015,0
 -16.021124, -19.964365, -45.737964, -46.802045,0
 -7.146962, -7.787387, -31.895054, -32.817761,0
 -49.768962, -87.149965, -56.366725, -56.358145,0
 -11.852570, -14.830402, -14.945889, -15.688643,0
 -19.231489, -33.197675, -24.814930, -23.456885,0
 -12.598349, -25.917072, -21.067519, -21.101543,0
 -8.103082, -13.096597, -19.490939, -19.512503,0
 -52.841625, -34.778246, -17.891121, -16.995375,0
 -33.884925, -39.316337, -21.234347, -22.101358,0
 -19.037959, -40.786809, -22.448146, -21.311270,0
 -16.221739, -24.177487, -20.886643, -20.902097,0
 -21.460834, -51.344895, -17.899201, -18.303813,0
 -86.158890, -86.726785, -26.774913, -26.239814,0
 -21.829846, -22.894021, -17.622774, -17.194392,0
 -50.830136, -42.218465, -16.012709, -16.321782,0
 -13.226989, -21.883103, -21.760131, -22.241990,0
 -31.156895, -54.796732, -14.243459, -14.374956,0
 -46.174656, -42.301844, -15.040442, -16.068324,0
 -13.769911, -25.383424, -31.277237, -31.147575,0
 -9.643535, -21.205130, -41.626260, -40.420832,0
 -7.347744, -17.819817, -4.163788, -4.371301,0
 -10.194982, -24.306506, -50.257355, -50.479911,0
 -37.098038, -91.930479, -42.922644, -43.304768,0
 -51.337051, -85.418925, -28.807275, -29.888468,0
 -16.579689, -47.554799, -10.012928, -12.034044,0
 -33.215477, -34.601661, -10.082599, -10.285768,0
 -118.496312, -116.631664, -18.381818, -25.128282,0
 -38.141543, -49.232327, -13.854884, -13.979734,0
 -52.578472, -98.779564, -14.458991, -16.360605,0
 -62.751664, -51.266497, -10.015492, -10.368146,0
 -28.481974, -33.918277, -24.853834, -24.068145,0
 -17.016955, -21.930778, -18.374957, -17.502861,0
 -74.247833, -88.277486, -7.697564, -12.236787,0
 -14.037284, -21.327192, -61.366590, -64.234463,0
 -30.633833, -43.135746, -8.922014, -8.712795,0
 -7.539764, -13.296710, -16.644142, -18.166935,0
 -91.030825, -59.862216, -14.614017, -15.323881,0
 -19.097672, -24.567969, -16.334933, -18.374599,0
 -15.217842, -12.009950, -23.919547, -24.081438,0
 -17.349134, -13.729016, -53.466690, -53.674755,0
 -6.194555, -13.730765, -56.944832, -59.542974,0
 -17.276105, -21.832768, -11.435417, -14.311485,0
 -32.124034, -48.155236, -59.440202, -59.540435,0
 -21.336398, -29.170804, -16.189434, -17.133928,0
 -20.717733, -59.933914, -11.797171, -13.280095,0
 -6.253884, -15.700105, -23.926807, -25.120076,0
 -32.736709, -27.450524, -5.269545, -5.393091,0
 -18.197176, -23.365364, -19.911712, -23.270839,0
 -49.901577, -29.287248, -33.361713, -34.241371,0
 -45.411953, -81.886976, -27.234473, -28.053174,0
 -11.879870, -17.447715, -23.649980, -24.602565,0
 -14.950427, -31.945673, -18.510016, -18.111894,0
 -7.442537, -15.995619, -10.753091, -11.921032,0
 -10.676779, -20.075301, -14.369659, -15.591040,0
 -13.272120, -35.362701, -23.959686, -24.816175,0
 -34.495604, -42.765729, -9.848699, -12.235060,0
 -10.743156, -19.416406, -48.907708, -48.604852,0
 -45.509535, -63.861298, -27.022802, -27.080722,0
 -135.374609, -97.382361, -5.329120, -5.256631,0
 -47.558927, -88.464873, -77.391645, -74.227548,0
 -33.198866, -55.696050, -77.137207, -76.929013,0
 -45.802962, -57.129484, -6.399524, -6.360076,0
 -18.090493, -42.956310, -19.705624, -19.312566,0
 -30.069551, -60.491115, -7.474439, -7.751967,0
 -16.000445, -16.895868, -13.529893, -13.235365,0
 -35.456826, -44.282815, -12.164286, -12.061326,0
 -34.919634, -74.070001, -14.119778, -12.668526,0
 -13.286709, -9.867267, -15.420232, -15.070561,0
 -16.747255, -13.297933, -25.040699, -26.609210,0
 -35.561392, -42.547133, -8.422046, -8.943663,0
 -42.846938, -32.768204, -25.007617, -27.099584,0
 -24.788100, -46.963895, -18.212978, -18.702179,0
 -50.963784, -62.265093, -8.437398, -8.110913,0
 -20.487840, -13.485641, -6.367731, -6.370061,0
 -30.767998, -64.771648, -32.277902, -32.610163,0
 -32.621562, -23.395882, -9.912850, -8.914368,0
 -15.047584, -24.255206, -33.438500, -34.166504,0
 -48.909330, -61.220214, -26.934661, -26.026913,0
 -78.387643, -30.557554, -45.317566, -48.845804,0
 -18.680582, -34.707374, -21.842840, -24.127367,0
 -13.964112, -25.810618, -25.431801, -25.494332,0
 -52.472222, -62.602044, -22.814349, -24.016297,0
 -8.063014, -5.395998, -24.459035, -24.667392,0
 -32.029858, -67.566266, -9.594028, -10.095409,0
 -16.199272, -33.208816, -11.037188, -12.166937,0
 -17.698465, -28.623770, -22.206464, -22.170974,0
 -11.723131, -21.528577, -61.843746, -65.292425,0
 -24.602999, -54.863240, -38.224745, -40.176345,0
 -28.884642, -43.875525, -10.024519, -10.455115,0
 -47.396654, -67.014486, -11.789067, -14.082233,0
 -29.199949, -54.263257, -29.242153, -31.529673,0
 -19.903811, -51.334097, -29.002197, -29.616865,0
 -41.080781, -37.176345, -54.881953, -56.626331,0
 -16.143664, -23.157930, -82.296035, -84.035721,0
 -16.648443, -18.602525, -23.212086, -22.922678,0
 -26.356343, -40.821263, -19.727249, -20.885858,0
 -274.493864, -189.981056, -15.888932, -16.961253,0
 -53.886696, -74.734894, -19.222751, -19.346032,0
 -46.180019, -54.505340, -48.076821, -52.015881,0
 -13.431262, -17.855271, -28.083493, -27.889559,0
 -32.237877, -40.846514, -25.511632, -25.788262,0
 -59.131843, -60.405673, -17.428137, -17.623609,0
 -14.773473, -32.283269, -25.769063, -28.172821,0
 -31.609943, -55.529171, -35.166846, -35.839587,0
 -16.464935, -30.012342, -84.662885, -87.279305,0
 -136.434900, -59.155786, -9.015169, -11.290822,0
 -8.309942, -13.505881, -19.678364, -20.623451,0
 -24.971567, -31.588896, -6.322462, -5.788454,0
 -36.444044, -46.903774, -13.803084, -14.045093,0
 -34.769906, -31.701630, -20.881911, -20.867805,0
 -54.565543, -37.497286, -11.267199, -14.000004,0
 -61.934892, -40.082118, -28.934893, -30.412599,0
 -26.880442, -27.724315, -23.958756, -23.951653,0
 -34.118115, -37.796203, -41.224716, -45.354643,0
 -16.998749, -19.283066, -19.209519, -20.625604,0
 -59.450428, -50.586024, -21.110215, -21.446447,0
 -28.247692, -43.779904, -32.846499, -32.979894,0
 -47.485787, -119.870124, -24.959130, -26.828758,0
 -27.731041, -65.032480, -19.418720, -19.429112,0
 -37.441137, -60.229607, -48.848480, -49.660180,0
 -95.086255, -74.062060, -12.736376, -12.960159,0
 -47.389395, -27.079041, -39.942179, -39.514281,0
 -47.621263, -96.477610, -23.165111, -24.975424,0
 -22.463726, -36.295334, -9.644284, -10.608971,0
 -21.122732, -13.228660, -24.189976, -27.811342,0
 -35.330435, -60.274377, -45.740967, -46.032993,0
 -71.659185, -122.827897, -24.262267, -27.221198,0
 -27.690304, -48.729922, -28.861692, -32.121960,0
 -25.631615, -35.664888, -29.099271, -31.241050,0
 -35.454999, -40.567564, -22.177269, -24.940290,0
 -40.212345, -59.346624, -17.935577, -18.266329,0
 -58.256503, -80.921809, -10.189556, -10.176957,0
 -47.860959, -53.784085, -31.207234, -31.271645,0
 -29.250129, -40.723886, -31.139626, -32.235056,0
 -26.911216, -31.430760, -17.804586, -16.892472,0
 -21.600258, -20.821073, -27.019122, -28.757427,0
 -41.868810, -72.378856, -9.206179, -9.806121,0
 -25.242126, -48.829710, -22.355563, -22.368721,0
 -33.604623, -42.931168, -38.157670, -42.566246,0
 -13.083402, -15.167821, -32.704906, -33.728144,0
 -42.045291, -99.339008, -21.263928, -21.946391,0
 -77.635050, -57.761251, -8.186245, -8.051369,0
 -11.521214, -14.711702, -9.358710, -8.985056,0
 -25.818594, -29.165851, -16.456344, -17.655991,0
 -135.185167, -62.974890, -49.574669, -50.402622,0
 -29.010355, -55.691069, -23.079467, -22.577222,0
 -39.409502, -39.491655, -13.321712, -13.774215,0
 -18.248987, -31.718202, -20.471493, -20.317776,0
 -115.989859, -78.857067, -16.882267, -16.897737,0
 -33.130487, -92.116812, -38.581392, -38.462315,0
 -35.538670, -16.559634, -23.532955, -24.483725,0
 -17.857009, -23.737662, -13.502457, -14.487689,0
 -85.737166, -54.538697, -40.010584, -41.762099,0
 -7.949068, -12.903723, -39.060690, -38.976750,0
 -13.653861, -21.638659, -19.825794, -19.795256,0
 -35.745911, -42.576450, -11.149355, -10.988010,0
 -46.195930, -61.167647, -29.443130, -31.039564,0
 -27.117933, -28.160659, -11.066267, -10.706533,0
 -45.367559, -45.259775, -26.511596, -28.193156,0
 -12.267495, -13.547879, -10.949061, -11.154983,0
 -14.466527, -19.924341, -13.781309, -13.947223,0
 -7.756738, -18.492966, -17.562030, -17.328888,0
 -37.519817, -46.501220, -33.916484, -34.570138,0
 -60.890677, -117.616849, -28.791032, -28.793848,0
 -63.759655, -107.585442, -3.648577, -3.569762,0
 -27.226124, -46.321757, -15.041910, -16.337674,0
 -126.972586, -118.299031, -30.829466, -32.920893,0
 -23.399271, -32.771724, -53.025001, -53.458142,0
 -11.993304, -28.176181, -14.778320, -15.375247,0
 -37.922463, -59.533940, -18.318514, -18.098243,0
 -13.132357, -11.224570, -37.356829, -36.734297,0
 -23.623966, -31.533039, -31.305508, -32.157536,0
 -70.333165, -130.264895, -20.001821, -20.117717,0
 -41.180270, -56.084273, -19.682211, -19.441131,0
 -14.589114, -42.719599, -13.227806, -13.131718,0
 -69.674775, -82.022787, -11.602508, -12.142756,0
 -14.603941, -26.285885, -15.033859, -16.045840,0
 -49.189275, -30.539265, -12.357585, -12.469947,0
 -14.587461, -15.363349, -7.056733, -7.380940,0
 -23.371563, -37.173433, -16.746396, -17.686552,0
 -25.750814, -38.192201, -40.847632, -42.487836,0
 -20.688653, -24.779975, -21.134879, -21.559013,0
 -25.553586, -44.081661, -9.741844, -9.971253,0
 -23.166090, -26.657643, -31.285823, -33.055760,0
 -32.741587, -76.009734, -15.205107, -15.086125,0
 -74.134636, -70.808118, -46.067742, -46.424640,0
 -22.528722, -27.698635, -12.483215, -13.201444,0
 -41.069882, -82.508915, -50.810725, -48.319606,0
 -15.243285, -21.951233, -45.075478, -50.730031,0
 -38.836691, -40.880269, -20.010121, -20.186054,0
 -63.705479, -145.397774, -24.707015, -25.300808,0
 -54.329131, -66.650716, -17.999643, -20.102138,0
 -20.455988, -38.694330, -6.862724, -7.352789,0
 -18.060761, -26.136164, -12.211915, -13.150090,0
 -26.992826, -45.204593, -23.926445, -25.016029,0
 -115.147221, -79.294471, -46.161458, -48.308355,0
 -122.300475, -108.411661, -19.334219, -19.613025,0
 -48.969194, -47.104524, -6.639915, -7.004077,0
 -64.701082, -39.070052, -10.581375, -11.914127,0
 -10.367475, -13.935803, -31.899168, -32.630437,0
 -27.781385, -24.315798, -54.220229, -53.783567,0
 -8.994710, -13.299015, -32.332996, -32.883806,0
 -11.655649, -15.271175, -26.691767, -27.345781,0
 -25.917559, -34.030912, -18.388880, -18.720318,0
 -21.705422, -18.232914, -10.256037, -9.935366,0
 -24.224189, -26.786898, -30.949050, -31.559714,0
 -33.145805, -52.163136, -5.696297, -6.041545,0
 -21.368595, -48.220574, -24.564034, -25.204005,0
 -16.130042, -40.645611, -41.824913, -40.657246,0
 -30.986502, -41.961788, -4.081221, -3.973995,0
 -30.319703, -71.497409, -35.704286, -34.505844,0
 -29.194842, -57.366367, -19.501557, -20.126600,0
 -48.460874, -109.043462, -28.674155, -28.307800,0
 -20.165336, -41.105904, -30.268697, -31.680797,0
 -22.827242, -25.425974, -11.956683, -12.416904,0
 -23.817285, -50.722604, -16.604775, -16.293974,0
 -38.450516, -60.739247, -44.527633, -46.347997,0
 -31.545174, -41.541553, -12.979626, -13.085699,0
 -35.487109, -79.839347, -20.183628, -21.045874,0
 -22.364255, -50.053548, -3.485568, -3.492771,0
 -19.910786, -18.762573, -35.505948, -34.630571,0
 -24.294154, -27.708863, -20.712469, -23.755399,0
 -39.765884, -50.616047, -15.398906, -17.035436,0
 -11.072281, -19.037005, -11.856633, -13.776207,0
 -40.476725, -51.208573, -16.133848, -16.186620,0
 -25.791452, -27.498852, -7.989272, -8.611324,0
 -55.121053, -69.624539, -23.051892, -23.130091,0
 -40.583045, -78.118599, -16.621254, -16.708003,0
 -30.259318, -67.504250, -21.632741, -25.115591,0
 -53.130329, -81.176763, -8.471811, -9.754770,0
 -61.233969, -81.449188, -19.740724, -20.666173,0
 -31.770029, -22.644174, -7.379745, -7.996070,0
 -19.527769, -43.243491, -9.472987, -9.546012,0
 -16.954348, -29.801621, -27.505439, -27.091447,0
 -41.323426, -28.741865, -6.179823, -6.244803,0
 -14.408469, -36.779774, -22.034332, -22.722017,0
 -4.462379, -7.851639, -14.706490, -15.854807,0
 -15.528834, -25.423333, -26.618848, -26.893214,0
 -18.595379, -24.887330, -5.408400, -5.727163,0
 -43.035473, -69.861943, -16.180487, -16.646197,0
 -11.709214, -19.546654, -66.740820, -66.721682,0
 -22.298166, -23.743311, -12.068164, -14.281352,0
 -8.938668, -18.895690, -5.989311, -6.552980,0
 -26.045838, -58.548713, -71.723819, -72.642073,0
 -45.966999, -88.658191, -47.110134, -48.335491,0
 -94.174443, -97.228268, -19.841532, -21.592141,0
 -22.573245, -23.951667, -66.982161, -66.658644,0
 -15.113418, -22.268913, -17.120412, -16.869908,0
 -70.442084, -38.481824, -15.505891, -16.388522,0
 -27.335510, -31.141691, -20.126340, -20.926975,0
 -31.430179, -23.835584, -8.150076, -8.092575,0
 -50.697028, -62.949038, -28.580992, -32.766658,0
 -103.852238, -110.675814, -50.268692, -55.301829,0
 -17.105327, -27.646626, -34.129436, -36.062911,0
 -12.430243, -34.711616, -12.719944, -13.487556,0
 -28.206290, -26.166908, -15.701786, -15.224503,0
 -19.840147, -34.188793, -27.338679, -29.372642,0
 -10.101725, -15.878412, -20.357110, -20.569089,0
 -15.619159, -20.808735, -17.936085, -17.995962,0
 -38.255317, -27.910071, -15.397457, -14.678564,0
 -14.548723, -15.581846, -74.848915, -76.976678,0
 -20.015737, -47.492000, -3.106165, -2.822611,0
 -34.412966, -54.022605, -10.602108, -11.657341,0
